300.6	312.1	char=MRSGUMP tags=neg,other,fear,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
300.6	312.1	char=MAN tags=la,pos arousal=-0.67 val_pos=0.67 val_neg=0.00
363.1	385.7	char=MRSGUMP tags=neg,other,verbal arousal=0.00 val_pos=0.33 val_neg=1.00
402.9	425.7	char=FORRESTVO tags=la,pos,other arousal=-0.67 val_pos=0.67 val_neg=0.00
443.5	447.8	char=MAN tags=la,neg,other arousal=-0.67 val_pos=0.00 val_neg=0.67
475.6	496.2	char=MRSGUMP tags=neg,other arousal=0.00 val_pos=0.00 val_neg=0.67
507.8	517.0	char=MAN tags=la,pos,other,verbal arousal=-0.83 val_pos=0.83 val_neg=0.00
512.4	517.0	char=MRSGUMP tags=la,neg,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
555.8	586.6	char=MRSGUMP tags=la,neg arousal=-0.67 val_pos=0.00 val_neg=0.67
595.0	612.2	char=MAN tags=la,pos,other,happiness,verbal arousal=-1.00 val_pos=1.00 val_neg=0.00
632.6	636.4	char=MRSGUMP tags=neg,other,verbal arousal=-0.17 val_pos=0.00 val_neg=0.67
636.4	657.0	char=ELVISPRESLEY tags=pos,other arousal=0.00 val_pos=0.67 val_neg=0.00
636.4	657.0	char=FORRESTVO tags=la,pos,self,happiness arousal=-0.67 val_pos=0.67 val_neg=0.00
636.4	657.0	char=MRSGUMP tags=la,neg,other,verbal arousal=-0.67 val_pos=0.33 val_neg=0.67
657.0	669.7	char=FORRESTVO tags=la,pos,self,happiness,verbal arousal=-0.83 val_pos=1.00 val_neg=0.00
712.8	721.4	char=MRSGUMP tags=pos,other,verbal arousal=0.00 val_pos=0.67 val_neg=0.00
740.8	743.2	char=WOMAN tags=pos,happiness,audio arousal=-0.33 val_pos=0.67 val_neg=0.33
743.2	752.3	char=WOMAN tags=la,pos,happiness,audio arousal=-0.67 val_pos=0.67 val_neg=0.00
755.3	758.0	char=BOY tags=la,neg,other,contempt,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
759.4	760.7	char=BOY tags=la,neg,other,contempt,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
761.7	770.3	char=BOY tags=la,neg,other,contempt,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
778.6	791.1	char=FORREST tags=pos,other,love,verbal arousal=-0.33 val_pos=0.67 val_neg=0.33
791.1	806.4	char=FORRESTVO tags=la,pos,other,love,verbal arousal=-1.00 val_pos=1.00 val_neg=0.00
808.1	813.5	char=FORREST tags=la,neg arousal=-0.67 val_pos=0.00 val_neg=0.67
813.5	833.6	char=FORRESTVO tags=la,pos,other,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
840.0	865.3	char=FORRESTVO tags=pos,other,verbal arousal=-0.33 val_pos=1.00 val_neg=0.00
852.2	857.3	char=JENNY tags=pos,other,verbal arousal=0.33 val_pos=1.00 val_neg=0.00
872.4	886.2	char=FORRESTVO tags=la,pos,other,love,verbal arousal=-1.00 val_pos=1.00 val_neg=0.00
872.4	886.2	char=FORREST tags=la arousal=-0.67 val_pos=0.33 val_neg=0.33
886.2	891.2	char=FORREST tags=la,neg,self,sadness,narrator arousal=-1.00 val_pos=0.00 val_neg=1.00
891.2	899.9	char=FORREST tags=neg,self,sadness,narrator arousal=-0.33 val_pos=0.33 val_neg=0.67
901.9	903.0	char=BOY tags=neg,other,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
905.0	909.1	char=BOY tags=neg,other,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
906.1	910.6	char=JENNY tags=other,verbal arousal=0.00 val_pos=0.33 val_neg=0.33
910.6	914.9	char=JENNY tags=ha,other,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
916.5	925.0	char=BOY tags=ha arousal=0.67 val_pos=0.33 val_neg=0.33
920.0	928.2	char=JENNY tags=ha,neg,other,fear,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
928.2	931.2	char=BOY tags=verbal arousal=0.00 val_pos=0.33 val_neg=0.33
937.4	948.2	char=JENNY tags=pos,other,verbal arousal=0.33 val_pos=0.67 val_neg=0.33
980.1	985.0	char=FORREST tags=pos,self arousal=0.00 val_pos=0.67 val_neg=0.00
985.0	991.3	char=FORREST tags=pos,self,happiness arousal=0.00 val_pos=0.67 val_neg=0.00
991.3	1009.0	char=BOY tags=neg,other,verbal arousal=0.17 val_pos=0.00 val_neg=0.83
991.3	1009.0	char=FORREST tags=ha arousal=0.67 val_pos=0.33 val_neg=0.33
1018.8	1026.8	char=MAN tags=la,neg,other,contempt,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
1061.3	1110.4	char=JENNY tags=neg,self,fear,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
1061.3	1110.4	char=JENNYSDAD tags=ha,neg,other,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
1144.5	1149.4	char=JENNY tags=neg,other,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
1144.5	1166.4	char=OLDERBOYS tags=neg,other,contempt,verbal arousal=0.33 val_pos=0.33 val_neg=0.67
1149.4	1162.1	char=JENNY tags=neg,other,fear,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
1162.1	1163.2	char=JENNY tags=ha,neg,other,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
1166.4	1171.7	char=OLDERBOYS tags=pos,neg,other,contempt,verbal arousal=0.33 val_pos=0.67 val_neg=0.67
1171.7	1178.8	char=OLDERBOYS tags=pos,other,audio,verbal arousal=0.33 val_pos=1.00 val_neg=0.00
1178.8	1194.1	char=OLDERBOYS tags=pos arousal=0.00 val_pos=0.67 val_neg=0.00
1189.6	1194.1	char=JENNY tags=neg,other,verbal arousal=0.17 val_pos=0.00 val_neg=0.83
1201.9	1210.8	char=OLDERBOYS tags=ha,pos,self,happiness,audio,verbal arousal=1.00 val_pos=1.00 val_neg=0.00
1210.8	1218.3	char=OLDERBOYS tags=ha,pos,self arousal=0.67 val_pos=0.67 val_neg=0.00
1226.8	1231.2	char=MAN tags=pos,other,admiration,verbal arousal=0.33 val_pos=0.67 val_neg=0.33
1231.2	1232.9	char=MAN tags=ha,other,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
1232.9	1236.0	char=MAN tags=pos,other arousal=0.33 val_pos=0.67 val_neg=0.33
1236.0	1241.1	char=FORRESTVO tags=la,pos,self,happiness,verbal arousal=-1.00 val_pos=1.00 val_neg=0.00
1244.9	1284.4	char=MAN tags=ha,neg,other,verbal arousal=1.00 val_pos=0.33 val_neg=0.67
1284.4	1292.6	char=MAN tags=pos,neg,other,contempt,happiness,verbal arousal=0.33 val_pos=1.00 val_neg=0.67
1319.9	1323.3	char=JENNY tags=self arousal=0.00 val_pos=0.33 val_neg=0.33
1329.7	1384.9	char=JENNY tags=neg,other,fear,verbal arousal=0.00 val_pos=0.00 val_neg=1.00
1329.7	1384.9	char=FORREST tags=neg,self,other,remorse,context,narrator,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
1329.7	1384.9	char=MAN tags=ha,neg,other,hate,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
1384.9	1397.8	char=JENNY tags=verbal arousal=0.00 val_pos=0.33 val_neg=0.33
1397.8	1440.2	char=JENNY tags=pos,self,hope,verbal arousal=-0.33 val_pos=1.00 val_neg=0.00
1397.8	1447.0	char=FORREST tags=ha,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
1440.2	1447.0	char=JENNY tags=pos,self,other,hope,love,verbal arousal=0.00 val_pos=1.00 val_neg=0.00
1447.0	1457.9	char=JENNY tags=pos,other,love arousal=0.00 val_pos=0.67 val_neg=0.00
1447.0	1457.9	char=FORREST tags=ha,other,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
1457.9	1482.6	char=JENNY tags=pos,other,love,verbal arousal=0.00 val_pos=0.67 val_neg=0.33
1457.9	1482.6	char=FORREST tags=pos,neg,self,other,verbal arousal=0.00 val_pos=0.67 val_neg=0.67
1482.6	1492.0	char=JENNY tags=pos,other,verbal arousal=-0.33 val_pos=0.67 val_neg=0.33
1482.6	1492.0	char=FORREST tags=neg,self,verbal arousal=-0.33 val_pos=0.33 val_neg=0.67
1492.0	1515.6	char=JENNY tags=pos,other,love,verbal arousal=0.00 val_pos=1.00 val_neg=0.33
1492.0	1515.6	char=FORREST tags=pos,neg,self,happiness,verbal arousal=0.00 val_pos=1.00 val_neg=0.67
1515.6	1525.4	char=GIRL tags=la,neg,other,contempt,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
1515.6	1525.4	char=JENNY tags=pos,other,contempt,love,verbal arousal=0.00 val_pos=1.00 val_neg=0.33
1515.6	1525.4	char=FORREST tags=pos,neg,self,happiness,shame,verbal arousal=-0.33 val_pos=1.00 val_neg=1.00
1580.2	1594.4	char=MAN tags=la,pos,self,pride,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
1594.4	1599.3	char=PRESIDENTKENNEDY tags=la,pos,other,happiness,verbal arousal=-1.00 val_pos=1.00 val_neg=0.00
1645.6	1658.6	char=MRSGUMP tags=pos,other,pride,verbal arousal=0.33 val_pos=1.00 val_neg=0.00
1658.6	1661.2	char=MRSGUMP tags=pos,other,pride arousal=0.00 val_pos=0.67 val_neg=0.00
1661.2	1667.6	char=MAN tags=ha,neg,other,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
1667.6	1690.2	char=FORREST tags=la,neg,self arousal=-0.67 val_pos=0.00 val_neg=0.67
1667.6	1681.9	char=MAN tags=neg,other,contempt,verbal arousal=0.00 val_pos=0.00 val_neg=1.00
1692.6	1735.5	char=FORREST tags=la,neg,self arousal=-0.67 val_pos=0.00 val_neg=0.67
1739.6	1759.2	char=FORRESTVO tags=la,pos,happiness arousal=-0.67 val_pos=0.67 val_neg=0.00
1744.9	1759.2	char=MAN tags=ha,other arousal=0.67 val_pos=0.33 val_neg=0.33
1759.2	1796.5	char=MAN tags=ha,neg,other,verbal arousal=1.00 val_pos=0.33 val_neg=0.67
1796.5	1845.6	char=MAN tags=pos,neg,other,admiration,verbal arousal=0.00 val_pos=1.00 val_neg=0.67
1871.9	1907.4	char=FORRESTVO tags=la,neg,self,sadness,verbal arousal=-1.00 val_pos=0.00 val_neg=1.00
1871.9	1898.5	char=MAN tags=pos,self,happiness,verbal arousal=-0.33 val_pos=1.00 val_neg=0.00
1998.9	2004.9	char=MAN tags=other,verbal arousal=0.00 val_pos=0.33 val_neg=0.33
2029.0	2042.0	char=JENNY tags=ha,neg,other,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
2029.0	2049.6	char=FORREST tags=neg,other,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
2042.0	2045.4	char=JENNY tags=ha,neg,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2045.4	2049.6	char=JENNY tags=neg,verbal arousal=0.33 val_pos=0.00 val_neg=0.67
